4770,2023/01/04,325,336,319,322.5,-5.5,-1.68,1198.8
4770,2023/01/03,316.5,333,315,328,7,2.18,1225.375
4770,2022/12/30,333,335,317,321,-6.5,-1.98,1287.191
4770,2022/12/29,324,327.5,316,327.5,-0.5,-0.15,909.251
4770,2022/12/28,317,332,317,328,5,1.55,2026.52
4770,2022/12/27,310,325.5,307,323,18,5.90,2394.073
4770,2022/12/26,302.5,311.5,300,305,4.5,1.50,752.418
4770,2022/12/23,310,311.5,298,300.5,-14.5,-4.60,1156.996
4770,2022/12/22,307,327,306,315,13.5,4.48,2063.904
4770,2022/12/21,291,312,289,301.5,15.5,5.42,1419.178
4770,2022/12/20,294,302.5,285.5,286,-11,-3.70,799.756
4770,2022/12/19,306,306,297,297,-8,-2.62,413.547
4770,2022/12/16,303.5,310,302,305,-6,-1.93,459.837
4770,2022/12/15,314,317.5,310,311,-3.5,-1.11,620.487
4770,2022/12/14,313,320.5,303.5,314.5,6.5,2.11,1391.761
4770,2022/12/13,325,331.5,308,308,-16.5,-5.08,1379.559
4770,2022/12/12,333,333.5,319.5,324.5,-5.5,-1.67,1428.787
4770,2022/12/09,347,356,325.5,330,-11,-3.23,5760.383
4770,2022/12/08,316.5,341,315.5,341,31,10.00,3052.215
4770,2022/12/07,330.5,334.5,310,310,-12,-3.73,2747.862
4770,2022/12/06,320,330.5,315.5,322,5.5,1.74,2146.327
4770,2022/12/05,315,321.5,309.5,316.5,6.5,2.10,1092.372
4770,2022/12/02,317,320.5,309,310,-7,-2.21,802.112
4770,2022/12/01,330.5,331.5,315,317,-7.5,-2.31,2205.864
4770,2022/11/30,305.5,325,304.5,324.5,19.5,6.39,2493.134
4770,2022/11/29,305.5,307,294,305,0,0.00,779.482
4770,2022/11/28,299.5,307,295.5,305,5,1.67,684.141
4770,2022/11/25,305.5,314,300,300,-5,-1.64,1144.316
4770,2022/11/24,297.5,309.5,295.5,305,8.5,2.87,1971.675
4770,2022/11/23,302,310,292,296.5,-7,-2.31,1352.302
4770,2022/11/22,296.5,312.5,286,303.5,10,3.41,1866.069
4770,2022/11/21,291.5,298,290,293.5,-1,-0.34,892.999
4770,2022/11/18,307,313.5,294,294.5,-17.5,-5.61,1946.528
4770,2022/11/17,317.5,323,305.5,312,-8,-2.50,1933.689
4770,2022/11/16,326,338,315,320,-6,-1.84,2913.256
4770,2022/11/15,310,327,309,326,20,6.54,2985.427
4770,2022/11/14,310,322,301,306,-4,-1.29,3818.849
4770,2022/11/11,294,310,289,310,28,9.93,2658.503
